CVE_ID,Package,Current_Version,Latest_Version,CVSS_Score,CVSS_Severity,Grype_Severity,Dep_Type,Depth,Occurrences,Ecosystem,Action,Risk_Level
CVE-2022-37434,zlib1g,1:1.2.11.dfsg-1,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-4863,libwebp-dev,0.6.1-2,unknown,8.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-44487,libnghttp2-14,1.36.0-2+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-32002,git,1:2.20.1-2+deb10u3,unknown,9.0,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-2961,libc-bin,2.28-10,unknown,7.3,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-2p57-rm9w-gvfp,ip,1.1.5,2.0.1,None,HIGH,high,transitive,3,3,npm,"UPGRADE — update from 1.1.5 to 2.0.1",low
GHSA-3jfq-g458-7qm9,tar,6.1.0,7.5.9,None,HIGH,high,transitive,3,1,npm,"UPGRADE — update from 6.1.0 to 7.5.9",low
CVE-2023-0286,libssl-dev,1.1.1d-0+deb10u6,unknown,7.4,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-38408,openssh-client,1:7.9p1-10+deb10u2,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-27983,node,16.0.0,unknown,8.2,HIGH,high,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-2650,libssl-dev,1.1.1d-0+deb10u6,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-29599,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,7.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-32213,node,16.0.0,unknown,6.5,MEDIUM,medium,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-44268,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-32215,node,16.0.0,unknown,6.5,MEDIUM,medium,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-21300,git,1:2.20.1-2+deb10u3,unknown,8.0,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-27928,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,7.2,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-13115,libssh2-1,1.8.0-2.1,unknown,8.1,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-50387,libsystemd0,241-7~deb10u7,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-1292,libssl-dev,1.1.1d-0+deb10u6,unknown,7.3,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-9c47-m6qq-7p4h,json5,1.0.1,2.2.3,None,HIGH,high,transitive,3,1,npm,"UPGRADE — update from 1.0.1 to 2.2.3",low
CVE-2022-32214,node,16.0.0,unknown,6.5,MEDIUM,medium,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-41903,git,1:2.20.1-2+deb10u3,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-76p3-8jx3-jpfq,loader-utils,1.2.3,3.3.1,None,CRITICAL,critical,transitive,2,15,npm,"UPGRADE — update from 1.2.3 to 3.3.1",low
CVE-2022-29155,libldap-2.4-2,2.4.47+dfsg-3+deb10u6,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-h4j5-c7cj-74xg,xmlhttprequest-ssl,1.5.5,4.0.0,None,CRITICAL,critical,transitive,5,1,npm,"UPGRADE — update from 1.5.5 to 4.0.0",low
CVE-2022-2068,libssl-dev,1.1.1d-0+deb10u6,unknown,7.3,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-7x7c-qm48-pq9c,karma,4.0.1,6.4.4,None,MEDIUM,medium,direct,1,1,npm,"UPGRADE — update from 4.0.1 to 6.4.4",low
CVE-2024-28182,libnghttp2-14,1.36.0-2+deb10u1,unknown,5.3,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-44267,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-25235,libexpat1,2.2.6-2+deb10u1,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-23521,git,1:2.20.1-2+deb10u3,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-51385,openssh-client,1:7.9p1-10+deb10u2,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-50868,libsystemd0,241-7~deb10u7,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-25236,libexpat1,2.2.6-2+deb10u1,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-c9g6-9335-x697,sockjs,0.3.19,0.3.24,None,MEDIUM,medium,transitive,3,1,npm,"UPGRADE — update from 0.3.19 to 0.3.24",low
CVE-2022-0778,libssl-dev,1.1.1d-0+deb10u6,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2017-16932,libxml2,2.9.4+dfsg1-7+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-42898,krb5-multidev,1.17-3+deb10u1,unknown,8.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-25315,libexpat1,2.2.6-2+deb10u1,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-48565,libpython2.7-minimal,2.7.16-2+deb10u1,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-36222,krb5-multidev,1.17-3+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2007-3996,libwmf-dev,0.2.8.4-14,unknown,None,,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-72xf-g2v4-qvf3,tough-cookie,2.5.0,6.0.0,None,MEDIUM,medium,transitive,4,1,npm,"UPGRADE — update from 2.5.0 to 6.0.0",low
CVE-2021-27218,libglib2.0-0,2.58.3-2+deb10u2,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-26604,libsystemd0,241-7~deb10u7,unknown,7.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-6096,libc-bin,2.28-10,unknown,8.1,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-28085,bsdutils,1:2.33.1-0.1,unknown,3.3,LOW,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-34152,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,9.8,CRITICAL,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-j7fq-p9q7-5wfv,tree-kill,1.2.1,1.2.2,None,CRITICAL,critical,transitive,2,2,npm,"UPGRADE — update from 1.2.1 to 1.2.2",low
CVE-2019-18804,libdjvulibre-dev,3.5.27.1-10,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-46143,libexpat1,2.2.6-2+deb10u1,unknown,8.1,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-15778,openssh-client,1:7.9p1-10+deb10u2,unknown,7.4,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-765h-qjxv-5f44,handlebars,4.4.0,4.7.8,None,CRITICAL,critical,transitive,4,1,npm,"UPGRADE — update from 4.4.0 to 4.7.8",low
CVE-2023-48795,openssh-client,1:7.9p1-10+deb10u2,unknown,5.9,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-33655,libunbound8,1.9.0-2+deb10u2,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-884p-74jh-xrg2,tree-kill,1.2.1,1.2.2,None,HIGH,high,transitive,2,2,npm,"UPGRADE — update from 1.2.1 to 1.2.2",low
GHSA-4wf5-vphf-c2xc,terser,3.17.0,5.46.0,None,HIGH,high,transitive,3,1,npm,"UPGRADE — update from 3.17.0 to 5.46.0",low
GHSA-qwcr-r2fm-qrc7,body-parser,1.20.1,2.2.2,None,HIGH,high,transitive,2,2,npm,"UPGRADE — update from 1.20.1 to 2.2.2",low
CVE-2022-23990,libexpat1,2.2.6-2+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-32206,curl,7.64.0-4+deb10u2,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-35737,libsqlite3-0,3.27.2-3+deb10u1,unknown,7.5,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-wc69-rhjr-hc9g,moment,2.18.1,2.30.1,None,HIGH,high,direct,1,7,npm,"UPGRADE — update from 2.18.1 to 2.30.1",low
CVE-2019-6110,openssh-client,1:7.9p1-10+deb10u2,unknown,6.8,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-3711,libssl-dev,1.1.1d-0+deb10u6,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-24659,libgnutls-dane0,3.6.7-4+deb10u6,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-1387,git,1:2.20.1-2+deb10u3,unknown,8.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-18276,bash,5.0-4,unknown,7.8,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-1552,libpq-dev,11.11-0+deb10u1,unknown,8.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-hhq3-ff78-jv3g,loader-utils,1.2.3,3.3.1,None,HIGH,high,transitive,2,15,npm,"UPGRADE — update from 1.2.3 to 3.3.1",low
CVE-2023-25652,git,1:2.20.1-2+deb10u3,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-0361,libgnutls-dane0,3.6.7-4+deb10u6,unknown,7.4,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-49q7-c7j4-3p7m,elliptic,6.5.4,6.6.1,None,LOW,low,transitive,6,2,npm,"UPGRADE — update from 6.5.4 to 6.6.1",low
CVE-2022-35256,node,16.0.0,unknown,6.5,MEDIUM,medium,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2007-3477,libwmf-dev,0.2.8.4-14,unknown,None,,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-12290,libidn2-0,2.0.5-1+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2009-3546,libwmf-dev,0.2.8.4-14,unknown,None,,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-8492,libpython2.7-minimal,2.7.16-2+deb10u1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-32004,git,1:2.20.1-2+deb10u3,unknown,8.1,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-2511,libssl-dev,1.1.1d-0+deb10u6,unknown,5.9,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-23946,git,1:2.20.1-2+deb10u3,unknown,6.2,MEDIUM,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-p6mc-m468-83gw,lodash,4.17.15,4.17.23,None,HIGH,high,transitive,2,14,npm,"UPGRADE — update from 4.17.15 to 4.17.23",low
CVE-2021-31535,libx11-6,2:1.6.7-1+deb10u1,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-wr3j-pwj9-hqq6,webpack-dev-middleware,3.6.2,7.4.5,None,HIGH,high,transitive,2,2,npm,"UPGRADE — update from 3.6.2 to 7.4.5",low
GHSA-hxcc-f52p-wc94,serialize-javascript,1.9.1,7.0.2,None,HIGH,high,transitive,3,2,npm,"UPGRADE — update from 1.9.1 to 7.0.2",low
CVE-2022-32221,curl,7.64.0-4+deb10u2,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-17498,libssh2-1,1.8.0-2.1,unknown,8.1,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-f2jv-r9rf-7988,handlebars,4.4.0,4.7.8,None,CRITICAL,critical,transitive,4,1,npm,"UPGRADE — update from 4.4.0 to 4.7.8",low
CVE-2022-23852,libexpat1,2.2.6-2+deb10u1,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-27219,libglib2.0-0,2.58.3-2+deb10u2,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2007-3476,libwmf-dev,0.2.8.4-14,unknown,None,,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-30585,node,16.0.0,unknown,7.5,HIGH,high,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-2398,curl,7.64.0-4+deb10u2,unknown,8.6,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-39253,git,1:2.20.1-2+deb10u3,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-47629,libksba8,1.3.5-2,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-34903,dirmngr,2.2.12-1+deb10u1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-8457,libdb5.3,5.3.28+dfsg1-0.5,unknown,9.8,CRITICAL,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-5869,libpq-dev,11.11-0+deb10u1,unknown,8.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-30589,node,16.0.0,unknown,7.5,HIGH,high,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-45853,zlib1g-dev,1:1.2.11.dfsg-1,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-5868,libpq-dev,11.11-0+deb10u1,unknown,4.3,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-8hfj-j24r-96c4,moment,2.18.1,2.30.1,None,HIGH,high,direct,1,7,npm,"UPGRADE — update from 2.18.1 to 2.30.1",low
CVE-2022-22822,libexpat1,2.2.6-2+deb10u1,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-crh6-fp67-6883,xmldom,0.1.27,0.6.0,None,CRITICAL,critical,transitive,2,1,npm,"UPGRADE — update from 0.1.27 to 0.6.0",low
GHSA-r7qp-cfhv-p84w,engine.io,3.2.1,6.6.5,None,MEDIUM,medium,transitive,3,1,npm,"UPGRADE — update from 3.2.1 to 6.6.5",low
GHSA-896r-f27r-55mw,json-schema,0.2.3,0.4.0,None,CRITICAL,critical,transitive,6,1,npm,"UPGRADE — update from 0.2.3 to 0.4.0",low
CVE-2020-19189,libncurses-dev,6.1+20181013-2+deb10u2,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-12825,libcroco3,0.6.12-3,unknown,7.1,HIGH,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-2953,libldap-2.4-2,2.4.47+dfsg-3+deb10u6,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-35255,node,16.0.0,unknown,9.1,CRITICAL,critical,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-24329,libpython2.7-minimal,2.7.16-2+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-hrpp-h998-j3pp,qs,6.5.2,6.15.0,None,HIGH,high,transitive,3,3,npm,"UPGRADE — update from 6.5.2 to 6.15.0",low
GHSA-qm95-pgcg-qqfq,socket.io-parser,3.2.0,4.2.5,None,CRITICAL,critical,transitive,3,2,npm,"UPGRADE — update from 3.2.0 to 4.2.5",low
CVE-2023-4806,libc-bin,2.28-10,unknown,5.9,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-2h3h-q99f-3fhc,@npmcli/arborist,2.3.0,9.3.0,None,HIGH,high,unknown,None,0,npm,"UPGRADE — update from 2.3.0 to 9.3.0",low
CVE-2021-35942,libc-bin,2.28-10,unknown,9.1,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-0391,libpython2.7-minimal,2.7.16-2+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-52425,libexpat1,2.2.6-2+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-39260,git,1:2.20.1-2+deb10u3,unknown,8.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-31484,libperl5.28,5.28.1-6+deb10u1,unknown,8.1,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-4032,libpython2.7-minimal,2.7.16-2+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-20231,libgnutls-dane0,3.6.7-4+deb10u6,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-32087,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-xvch-5gv4-984h,minimist,0.0.10,1.2.8,None,CRITICAL,critical,transitive,2,11,npm,"UPGRADE — update from 0.0.10 to 1.2.8",low
GHSA-hj9c-8jmm-8c52,npm,7.10.0,11.10.0,None,HIGH,high,unknown,None,0,npm,"UPGRADE — update from 7.10.0 to 11.10.0",low
CVE-2023-46809,node,16.0.0,unknown,7.4,HIGH,high,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-20232,libgnutls-dane0,3.6.7-4+deb10u6,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-3999,libc-bin,2.28-10,unknown,7.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-20299,libopenexr-dev,2.2.1-4.1+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-0553,libgnutls-dane0,3.6.7-4+deb10u6,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-29007,git,1:2.20.1-2+deb10u3,unknown,7.0,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-20446,gir1.2-rsvg-2.0,2.44.10-2.1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-2625,libpq-dev,11.11-0+deb10u1,unknown,8.0,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-20294,binutils,2.31.1-16,unknown,7.8,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-3rfm-jhwj-7488,loader-utils,1.2.3,3.3.1,None,HIGH,high,transitive,2,15,npm,"UPGRADE — update from 1.2.3 to 3.3.1",low
CVE-2016-20012,openssh-client,1:7.9p1-10+deb10u2,unknown,5.3,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-36fh-84j7-cv5h,jszip,3.6.0,3.10.1,None,MEDIUM,medium,direct,1,2,npm,"UPGRADE — update from 3.6.0 to 3.10.1",low
CVE-2022-40674,libexpat1,2.2.6-2+deb10u1,unknown,8.1,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-74fj-2j2h-c42q,follow-redirects,1.9.0,1.15.11,None,HIGH,high,transitive,3,1,npm,"UPGRADE — update from 1.9.0 to 1.15.11",low
GHSA-c75v-2vq8-878f,@angular/core,8.2.14,21.1.4,None,MEDIUM,medium,direct,1,2,npm,"UPGRADE — update from 8.2.14 to 21.1.4",low
CVE-2022-24407,libsasl2-2,2.1.27+dfsg-1+deb10u1,unknown,8.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2015-20107,libpython2.7-minimal,2.7.16-2+deb10u1,unknown,7.6,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-2509,libgnutls-dane0,3.6.7-4+deb10u6,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-6951,patch,2.7.6-3+deb10u1,unknown,7.5,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-22084,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,4.9,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-26116,libpython2.7-minimal,2.7.16-2+deb10u1,unknown,7.2,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-1271,gzip,1.9-3,unknown,8.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-30590,node,16.0.0,unknown,7.5,HIGH,high,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-24070,libsvn1,1.10.4-1+deb10u2,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-2309,libxml2,2.9.4+dfsg1-7+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-22931,node,16.0.0,unknown,9.8,CRITICAL,critical,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-0464,libssl-dev,1.1.1d-0+deb10u6,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-36332,libwebp-dev,0.6.1-2,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-j4f2-536g-r55m,engine.io,3.2.1,6.6.5,None,HIGH,high,transitive,3,1,npm,"UPGRADE — update from 3.2.1 to 6.6.5",low
CVE-2018-6952,patch,2.7.6-3+deb10u1,unknown,7.5,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2017-8871,libcroco3,0.6.12-3,unknown,6.5,MEDIUM,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-19143,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-4gmj-3p3h-gm8h,es5-ext,0.10.62,0.10.64,None,LOW,low,transitive,4,3,npm,"UPGRADE — update from 0.10.62 to 0.10.64",low
GHSA-35jh-r3h4-6jhm,lodash,4.17.15,4.17.23,None,HIGH,high,transitive,2,14,npm,"UPGRADE — update from 4.17.15 to 4.17.23",low
CVE-2021-4189,libpython2.7-minimal,2.7.16-2+deb10u1,unknown,5.3,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-25014,libwebp-dev,0.6.1-2,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-52356,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-20296,libopenexr-dev,2.2.1-4.1+deb10u1,unknown,5.3,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
